num_viewed,num_completed,num_transactions,money_spent
2,1,2,38.519999999999996
2,0,5,8.709999999999999
4,2,9,190.49999999999997
4,4,5,111.22
3,1,15,54.739999999999995
2,0,5,7.33
4,4,9,151.30999999999997
4,1,2,14.39
5,4,6,98.21
2,0,3,41.78
4,4,11,309.28
3,2,15,121.87
3,3,10,57.04
1,0,4,5.86
5,5,10,166.89
4,0,8,17.4
4,3,18,81.25
4,2,10,167.69
3,3,10,155.19
5,3,2,58.9
3,0,4,8.96
2,1,3,71.94
4,4,10,251.32000000000002
4,1,4,83.4
3,4,36,173.40999999999997
4,0,5,15.13
3,2,6,112.27
3,2,8,57.06
2,0,0,0.0
5,4,5,71.09
4,4,6,90.42
3,4,13,172.85
4,2,3,44.160000000000004
5,4,15,143.75
3,2,21,54.73000000000001
3,3,3,61.66
6,4,13,291.37
4,4,5,93.16
3,1,10,135.81
5,5,9,177.49
4,3,13,229.51000000000002
3,3,8,50.73
3,5,9,143.16
4,0,5,8.38
1,1,4,12.42
2,1,11,40.85999999999999
5,0,1,4.42
3,2,5,107.85999999999999
2,2,6,67.17
4,3,9,58.510000000000005
5,0,7,30.060000000000002
2,4,15,170.91
2,3,7,172.67
5,2,16,53.53
1,1,7,28.060000000000002
4,4,17,294.51
6,5,10,220.16000000000003
2,1,7,22.25
5,4,19,305.04
2,3,13,110.91000000000003
2,1,4,17.94
2,4,13,252.39000000000001
2,1,3,11.97
3,2,4,66.67
2,3,9,88.91999999999999
2,1,13,48.07
3,2,14,33.370000000000005
4,3,25,61.60000000000001
2,2,5,90.67
3,2,3,60.129999999999995
3,1,4,88.72
3,3,5,70.08
3,3,8,147.46999999999997
3,0,4,17.189999999999998
1,0,6,24.53
3,2,10,24.7
4,2,6,101.38000000000001
5,2,7,87.93
3,1,7,121.52999999999999
2,1,4,69.15
3,2,9,172.10999999999999
4,4,10,165.74
2,4,9,88.35
4,1,11,27.690000000000005
2,0,0,0.0
2,3,7,202.21
3,1,4,53.74
2,3,10,70.02999999999999
5,2,10,215.07
3,3,12,312.26
2,1,2,29.7
3,3,10,204.78
4,3,13,194.24
6,4,12,234.66
3,5,8,236.71
3,0,15,41.410000000000004
2,2,7,83.35
1,3,6,122.64
5,2,5,83.12
3,2,4,78.82000000000001
4,6,18,240.77
1,1,4,15.94
3,1,13,47.23
4,1,4,75.66000000000001
1,1,5,130.3
3,2,10,219.21999999999997
6,5,13,171.54999999999998
2,1,17,36.460000000000015
3,1,4,14.2
2,0,2,4.8100000000000005
3,2,3,55.730000000000004
4,2,8,178.0
1,4,7,121.66000000000001
1,0,10,32.910000000000004
4,3,10,130.67999999999998
5,3,10,160.35999999999999
4,2,9,210.38000000000005
6,4,15,195.57
3,1,4,121.03999999999999
5,0,4,7.66
3,0,5,11.01
4,5,12,275.2
2,0,8,31.009999999999998
3,1,18,59.45
3,1,5,57.64000000000001
3,2,5,98.63999999999999
4,0,6,8.18
4,0,4,7.76
2,2,7,122.07000000000001
4,5,13,346.69
6,4,12,288.15
1,0,6,9.54
3,0,10,104.99000000000001
5,4,7,120.75999999999999
5,2,2,26.78
3,2,10,176.83
2,1,14,24.610000000000003
4,2,3,55.17
1,2,7,133.33
3,3,9,132.52
5,3,22,68.10000000000002
4,2,5,68.47999999999999
3,2,5,114.31
4,3,21,247.76
2,0,5,10.370000000000001
4,5,12,256.08
3,0,8,33.18
3,3,12,249.57000000000002
3,6,16,273.28000000000003
3,2,7,141.08
4,2,21,51.7
3,1,1,26.62
3,0,6,7.8500000000000005
4,3,11,175.97000000000003
3,0,3,40.69
0,2,8,195.06
4,3,8,215.6
5,0,5,18.57
2,2,15,44.519999999999996
2,0,3,6.66
2,2,7,80.33
3,0,4,55.9
4,2,9,221.76999999999995
3,2,2,51.17
4,3,27,89.75
3,2,16,40.26
1,0,8,21.04
5,4,15,142.55
2,1,7,24.6
2,1,14,181.32
3,1,12,47.38
3,3,11,220.02
4,2,9,26.89
5,4,16,153.29
6,5,11,181.36999999999998
5,2,20,58.39
4,3,7,189.13
4,1,14,41.050000000000004
2,3,3,68.59
4,0,5,15.67
5,2,7,58.89
3,5,8,202.95999999999998
5,4,9,147.38
3,4,5,128.24
4,3,6,103.08000000000001
3,0,7,17.04
2,0,3,4.529999999999999
2,3,5,142.25
3,2,9,308.07000000000005
2,1,4,11.190000000000001
4,4,13,254.16
6,3,4,42.09
5,5,17,319.34999999999997
3,2,8,148.92
4,2,6,162.68
3,2,7,214.79000000000002
3,0,2,2.86
3,2,16,298.09
2,3,11,134.08
4,4,10,223.39
2,0,5,25.520000000000003
3,3,12,117.56
3,3,6,42.19
2,2,3,91.78
2,0,5,8.41
5,5,7,123.09
4,0,6,20.25
4,3,3,60.790000000000006
3,5,4,112.87999999999998
4,1,4,78.78999999999999
4,1,5,17.03
3,2,13,160.24
4,0,4,10.54
4,3,10,101.25000000000003
4,5,5,111.53999999999999
5,4,4,56.65
4,2,4,54.230000000000004
3,2,9,47.949999999999996
5,2,6,87.25999999999999
3,4,3,84.94999999999999
2,1,18,148.53
5,2,7,129.91
2,1,10,131.08
3,0,6,15.16
1,1,12,26.740000000000002
2,2,9,26.420000000000005
5,4,10,171.11999999999998
4,4,19,171.37
5,4,7,141.16
3,2,18,53.9
4,2,3,46.01
4,2,4,67.78
3,3,5,102.30000000000001
3,1,6,25.53
4,3,10,169.58999999999997
5,1,6,11.77
3,0,6,13.3
3,3,6,125.64
5,2,5,21.3
4,1,3,58.33
3,3,5,123.51
5,5,13,313.09999999999997
5,3,4,71.33
5,6,9,176.94
3,0,10,43.35
5,5,11,225.26
4,5,11,246.06
5,1,5,68.84
4,4,18,218.66
6,5,12,249.43
2,3,7,179.12
3,3,7,158.59000000000003
2,1,1,18.08
4,2,13,84.72999999999998
4,3,7,123.76999999999998
2,4,11,123.97
5,4,8,199.06000000000003
4,2,3,97.36
3,0,8,16.61
3,1,12,30.459999999999997
2,1,4,118.68
5,4,11,261.09
4,5,6,160.82
2,3,9,41.36
2,3,12,214.92999999999998
3,4,10,187.32
2,1,4,14.17
4,0,12,27.020000000000003
3,4,7,153.89999999999998
4,3,18,297.25999999999993
2,2,13,41.739999999999995
4,0,5,6.87
3,3,5,80.17000000000002
3,4,7,149.35999999999999
4,3,13,86.13999999999999
4,3,12,96.89
2,1,12,31.170000000000005
3,0,4,9.41
2,1,5,98.37
5,4,13,326.78000000000003
4,4,8,125.32
5,3,17,436.4
2,2,6,114.73
4,2,18,167.95
2,4,7,137.78
4,4,13,261.83
2,2,21,38.37
6,5,11,215.06000000000003
4,4,8,133.31
5,1,4,60.33
4,3,4,89.34
3,1,4,10.99
5,0,1,12.26
6,6,10,234.28999999999996
3,1,10,35.78
6,4,8,75.94
5,3,9,220.38
4,2,5,87.49000000000001
3,3,6,76.32000000000001
5,2,23,65.22999999999999
3,3,14,318.18999999999994
1,3,4,107.91
2,0,0,0.0
4,2,15,34.82000000000001
4,3,3,77.07
1,1,5,134.0
5,2,24,70.0
4,3,7,119.3
3,4,12,94.11999999999999
5,2,7,125.87
2,3,15,316.52000000000004
4,4,8,160.37
4,4,9,155.04
3,0,4,13.73
3,2,13,35.54
5,3,13,53.0
3,1,4,113.66999999999999
3,1,19,133.17000000000002
4,3,4,66.91
0,2,4,74.81
6,6,11,213.89999999999998
4,3,11,162.04999999999998
3,2,8,208.73000000000002
2,2,3,75.45
4,3,9,47.3
4,0,7,16.75
4,3,16,57.14
4,4,15,204.12999999999997
4,0,8,19.89
4,5,11,254.2
4,3,13,160.76
4,2,7,92.91
4,4,9,201.85
5,3,7,117.05999999999999
4,2,5,86.27000000000001
2,0,12,35.3
3,0,14,46.220000000000006
2,3,5,90.26
1,1,8,22.85
3,0,8,23.980000000000004
3,3,8,223.61
3,4,7,160.25
4,3,13,185.02
3,1,5,55.59
2,3,7,165.79000000000002
1,1,10,40.22
3,0,5,8.620000000000001
4,1,6,25.33
5,6,9,221.3
3,1,2,9.16
1,1,3,73.08
3,1,13,29.259999999999998
4,2,15,168.57999999999998
3,6,6,128.69000000000003
4,3,5,166.93
4,3,4,93.31
4,5,14,218.39
3,1,14,47.96
5,3,5,101.38000000000001
4,0,6,16.939999999999998
5,3,6,22.870000000000005
6,2,6,117.48
1,3,3,87.74000000000001
4,2,15,40.73999999999999
1,0,9,24.45
4,2,22,70.23
4,2,22,210.39999999999998
3,5,18,103.76
3,1,3,43.65
4,1,9,30.64
2,0,4,17.35
2,0,3,8.15
6,1,3,72.39999999999999
5,6,7,166.94
2,0,3,8.02
3,4,11,149.37
4,5,7,169.56
5,5,16,142.12999999999997
3,1,10,19.85
4,2,12,28.81
4,0,15,24.96
3,3,11,203.45
3,2,13,50.82999999999999
3,1,1,16.92
4,0,8,12.590000000000002
1,1,7,117.59
0,0,5,7.01
5,3,10,35.43000000000001
4,2,8,148.07
3,2,5,145.48999999999998
5,3,2,28.75
4,0,1,26.88
3,2,3,49.980000000000004
3,2,10,114.08999999999999
4,4,10,148.27
1,0,3,7.220000000000001
3,4,15,181.04
3,0,7,20.12
3,0,7,25.750000000000004
3,3,3,64.47
4,4,12,84.02000000000001
4,0,17,61.24999999999999
3,3,7,208.17
5,2,2,48.81
3,0,5,13.26
3,5,13,436.3999999999999
1,0,7,22.67
1,2,6,116.1
2,3,6,138.22
3,1,8,24.130000000000003
6,4,14,315.3999999999999
4,4,18,75.94999999999999
2,5,11,290.03000000000003
4,5,7,153.98
4,3,8,106.68
3,2,11,230.57
3,1,4,16.91
3,1,8,20.18
3,2,17,62.07999999999999
2,0,3,44.58
4,4,5,106.84
4,2,13,229.32999999999998
4,1,4,111.73000000000002
1,0,3,9.16
5,0,6,14.780000000000001
4,4,8,159.78000000000003
5,1,4,54.15
5,2,3,51.14
2,3,5,99.52
5,5,11,92.42000000000002
4,2,5,45.169999999999995
5,1,5,22.48
2,2,13,200.21999999999997
5,3,3,37.730000000000004
3,2,11,89.27
3,1,5,18.84
5,0,3,46.09
1,2,14,44.059999999999995
5,2,2,45.620000000000005
1,0,6,17.28
3,3,9,108.59
3,0,5,2.8
3,4,17,138.71
2,0,11,35.52
6,2,8,25.77
6,3,5,93.35000000000001
1,1,4,12.4
3,1,14,40.62
3,0,5,7.46
2,5,9,151.87999999999997
5,5,16,207.64999999999998
0,2,7,91.15
4,0,0,0.0
5,0,7,13.95
5,5,11,296.11
2,3,6,69.05
2,2,7,198.57000000000002
6,4,14,220.48000000000005
4,1,2,43.480000000000004
5,3,14,185.95000000000005
6,0,7,23.99
4,1,2,47.269999999999996
2,3,7,60.05
0,1,3,38.25
4,0,4,103.13
5,2,18,57.03
4,2,16,54.399999999999984
2,1,2,54.1
1,1,5,16.36
2,1,14,219.65
1,1,7,187.03000000000003
4,4,10,99.80000000000001
3,1,22,68.13999999999999
1,2,6,178.95
5,3,28,80.60999999999999
2,1,15,41.96
3,3,7,153.67
1,0,1,4.11
1,3,8,360.84000000000003
2,3,10,80.92
4,3,14,282.79999999999995
3,0,3,8.71
3,1,6,122.13000000000001
2,0,7,21.03
6,6,12,263.54
2,3,4,109.95000000000002
3,2,21,46.529999999999994
5,4,13,114.4
5,2,3,50.65
1,1,12,22.379999999999995
3,3,18,317.03000000000003
1,4,13,190.73
4,4,8,156.26
1,2,3,19.32
5,1,1,21.61
3,2,17,304.60999999999996
3,1,5,15.84
3,4,10,195.85
2,0,4,9.6
3,2,5,107.63
4,4,10,150.51
5,2,9,178.55
2,3,10,111.51
4,3,16,206.08
3,1,2,47.29
2,1,9,92.97000000000001
2,2,17,51.65
3,0,4,11.08
2,1,8,37.43
3,0,3,71.84
4,2,3,47.68
2,1,2,47.620000000000005
3,0,4,10.700000000000001
4,4,19,70.05000000000001
3,4,7,162.91
3,2,11,155.79000000000002
4,0,18,51.99
2,3,7,57.46000000000001
3,4,18,190.90000000000003
3,4,9,78.41
3,1,3,51.09
3,2,3,56.629999999999995
5,4,11,140.55
3,1,15,49.599999999999994
3,2,7,127.47999999999999
3,4,10,141.35000000000002
4,0,5,17.08
4,3,6,140.39
5,5,18,260.71000000000004
5,1,2,29.630000000000003
4,2,17,55.7
2,1,7,17.78
5,6,9,113.24000000000001
3,4,8,92.59
5,2,9,90.72
3,0,2,6.99
3,0,5,6.7700000000000005
6,4,5,107.03999999999999
4,0,5,21.779999999999998
5,5,23,203.79999999999998
3,2,4,84.04
4,4,14,143.72000000000003
5,4,7,163.91
4,2,8,93.05999999999999
3,1,2,38.900000000000006
4,5,8,198.22
3,3,6,160.88
3,4,6,160.83
5,5,15,359.71999999999997
1,1,6,139.96
5,4,5,81.14999999999999
5,4,18,324.27000000000004
5,0,6,18.74
3,5,9,245.8
4,2,3,62.82
3,3,10,182.09000000000003
3,3,4,117.89999999999999
4,0,3,6.99
4,0,5,16.56
5,0,2,2.94
4,2,4,79.28999999999999
5,1,20,58.39
4,0,22,38.59
6,5,15,410.83000000000004
3,1,6,15.91
3,1,22,64.52000000000001
4,2,14,42.650000000000006
4,3,8,101.48
2,1,7,19.51
3,2,4,60.8
1,4,7,103.37
3,4,6,143.56
2,1,9,33.48
3,4,4,69.42
2,2,9,128.24
3,4,16,309.32000000000005
3,3,21,67.08999999999999
5,0,17,54.83000000000001
4,0,7,20.700000000000003
3,0,2,36.8
3,0,7,17.46
4,3,2,39.150000000000006
4,0,0,0.0
3,4,11,103.1
1,0,4,9.71
5,3,9,132.81
5,5,4,89.67
3,1,12,37.17
5,0,0,0.0
4,4,8,151.46
2,0,5,111.84
2,1,1,32.5
4,1,20,42.739999999999995
3,0,15,31.090000000000003
4,1,6,16.919999999999998
2,0,4,9.72
3,1,16,37.0
5,0,0,0.0
0,0,0,0.0
5,4,7,172.43000000000004
5,1,6,17.18
4,3,5,102.53999999999999
2,0,0,0.0
3,3,16,223.32999999999998
5,3,21,84.10000000000001
6,4,6,81.95
0,0,3,14.2
6,3,9,69.87
6,4,6,82.21000000000001
3,2,1,35.99
4,3,8,176.49
5,5,7,167.57999999999998
3,2,16,243.20999999999998
2,0,4,10.600000000000001
3,2,4,129.70999999999998
3,1,14,30.58
4,2,4,49.55
3,2,10,180.95
3,1,8,80.44
5,2,10,207.45
3,0,3,11.39
4,3,12,295.54
5,2,18,58.10000000000001
4,3,6,131.67000000000002
4,5,16,187.25
5,2,2,38.370000000000005
4,4,15,293.48
2,3,6,139.73000000000002
4,1,2,40.629999999999995
2,2,3,65.73
5,2,2,24.1
2,1,4,67.07
5,4,9,145.37
4,0,0,0.0
6,2,2,46.32
4,1,11,27.31
3,3,22,276.62000000000006
5,3,4,70.41
2,1,5,137.11
6,4,10,176.69000000000003
2,1,13,56.9
1,0,3,7.0
3,0,2,35.68
3,3,10,257.13000000000005
5,5,8,173.76
4,3,16,66.78
4,2,11,48.790000000000006
4,0,0,0.0
3,4,9,225.09
6,5,9,193.26
3,0,3,10.89
5,0,5,17.93
2,1,12,35.120000000000005
3,1,7,28.01
3,0,1,2.18
2,1,4,55.13
3,5,13,243.92000000000002
2,3,17,68.02000000000001
4,1,14,41.150000000000006
2,1,3,41.08
4,4,7,126.31
4,4,7,203.3
3,2,9,100.92999999999998
2,0,6,162.68
4,2,5,21.410000000000004
2,0,5,31.900000000000002
4,0,4,19.31
6,0,5,8.57
3,3,7,159.85000000000002
5,4,11,275.44
3,3,6,76.06
4,2,21,58.45000000000002
3,3,5,119.48000000000002
2,2,6,52.22
3,0,6,15.219999999999999
5,1,10,24.500000000000004
2,2,8,227.9
2,2,8,199.25
6,0,1,11.59
3,1,5,81.66000000000001
2,4,5,106.28
5,1,12,20.029999999999998
6,0,6,14.24
2,1,8,43.65
6,5,6,79.45
3,2,3,35.29
3,2,7,109.55999999999999
4,5,10,188.45
4,4,8,244.91000000000003
2,0,6,13.48
3,2,7,94.82000000000001
3,2,17,190.70999999999998
3,2,7,161.65
3,0,3,11.87
4,5,14,273.06
4,1,6,27.189999999999998
5,2,8,141.39000000000001
4,1,15,108.81999999999998
3,2,8,157.53
2,1,9,98.85
4,0,13,25.15
2,2,14,41.42999999999999
1,2,6,150.7
4,0,6,13.74
5,6,10,272.23
4,0,4,85.21000000000001
1,0,1,7.05
2,0,4,8.690000000000001
3,1,20,65.18
4,2,4,59.31999999999999
4,1,1,35.41
3,2,3,50.199999999999996
4,3,16,138.98
2,2,2,67.65
2,0,2,3.5
3,2,8,431.55999999999995
1,0,1,4.62
0,0,5,9.76
4,2,9,263.99
3,1,12,28.86
3,5,14,326.12
3,1,13,81.89
4,0,0,0.0
3,1,18,45.06999999999999
4,4,18,204.89999999999998
3,0,3,11.559999999999999
3,2,22,148.58
1,4,11,95.52999999999999
3,2,8,92.53
4,3,9,174.56
2,2,5,19.65
2,3,5,103.96000000000001
4,3,11,336.35
5,1,8,115.41
2,0,3,2.12
5,4,13,378.17999999999995
2,2,6,83.04
3,1,19,54.99999999999999
5,3,3,52.55
1,0,3,3.45
2,3,3,49.05
6,0,0,0.0
2,1,5,9.719999999999999
3,3,7,193.65000000000003
1,2,3,53.95
4,2,4,42.730000000000004
2,1,6,74.50999999999999
3,0,4,14.2
3,3,11,178.61999999999998
5,2,10,90.78
4,3,7,157.82999999999998
3,1,6,36.64
3,1,6,26.66
3,2,4,90.13
2,2,10,179.64
3,3,9,142.39000000000001
3,1,2,52.59
3,0,3,43.8
3,5,6,116.71000000000001
3,1,5,114.78000000000002
3,1,5,90.76
2,1,4,89.3
3,0,0,0.0
3,4,10,259.6
4,0,6,10.139999999999999
3,0,0,0.0
2,4,4,81.92
3,1,11,108.29
4,0,19,45.08
6,3,8,205.48
3,3,10,231.15
3,3,9,160.87
4,1,20,53.63000000000001
2,1,10,106.51
4,0,7,18.87
1,0,1,16.92
5,1,10,26.38
2,0,8,22.060000000000002
2,1,7,96.22999999999999
3,2,15,110.97
3,3,5,130.6
4,2,2,45.59
1,0,1,0.54
3,5,8,172.78000000000003
3,3,16,186.80000000000004
3,3,6,20.549999999999997
4,3,8,163.89000000000004
4,3,12,92.38999999999997
2,0,0,0.0
3,2,3,57.29
5,2,6,116.92999999999999
6,4,22,299.86999999999995
3,3,9,166.74
2,1,6,37.989999999999995
1,0,9,19.55
4,2,3,83.24
3,3,8,147.85999999999999
4,2,13,152.23000000000002
4,4,5,102.66999999999999
2,0,7,21.409999999999997
5,0,6,19.61
2,2,8,163.53
4,4,29,61.470000000000006
3,2,10,124.55999999999999
0,1,5,69.14999999999999
4,2,13,46.47
5,3,8,142.01
1,1,5,135.86
2,4,7,110.63000000000001
4,4,11,159.03
1,0,2,5.27
4,1,5,26.7
3,1,12,35.8
5,4,11,204.4
5,2,19,47.129999999999995
2,3,7,186.8
1,1,17,53.199999999999996
1,0,3,9.57
4,5,10,290.59999999999997
5,4,14,322.89
4,4,11,144.15000000000003
3,5,15,57.51
5,4,3,67.43
4,3,12,167.36
5,1,8,20.199999999999996
5,2,3,58.230000000000004
3,1,11,37.53
2,5,6,165.39
3,0,4,22.33
6,5,7,75.57
2,0,3,11.620000000000001
4,1,3,47.32
4,2,4,87.96000000000001
5,3,4,91.97
2,3,11,278.90999999999997
2,2,8,200.51000000000002
2,4,5,128.24
4,4,5,134.29000000000002
3,4,7,98.38
3,1,7,46.199999999999996
6,4,7,173.26999999999998
6,4,5,109.0
3,2,4,115.53999999999999
4,5,10,264.49
3,1,3,19.29
2,0,10,19.229999999999997
4,2,2,11.540000000000001
2,4,5,79.68
3,1,4,17.029999999999998
3,2,3,90.34
3,4,7,168.35000000000002
5,4,9,129.89000000000001
6,0,4,103.05000000000001
4,5,22,280.66999999999996
6,5,4,80.27
5,1,9,29.54
2,1,2,46.849999999999994
4,3,5,81.15
5,3,12,179.98999999999998
4,2,19,161.07
5,4,7,157.42
2,2,10,53.35
3,4,9,212.27
2,0,12,29.22
2,2,11,148.18
6,0,0,0.0
2,0,0,0.0
3,4,14,173.92
4,3,3,76.62
3,0,8,15.15
2,0,2,1.37
4,5,13,109.75999999999999
4,1,19,45.190000000000005
3,0,5,13.370000000000001
3,0,7,15.360000000000003
4,1,3,33.11
2,0,4,15.879999999999999
3,1,6,111.47
2,5,7,124.67999999999999
2,1,13,38.38
5,3,20,80.03999999999999
5,2,4,58.33
3,4,16,252.67999999999995
3,0,16,51.24
2,2,9,205.99000000000004
2,3,15,190.52
2,3,7,143.87
3,2,10,193.15
5,2,17,434.30000000000007
4,1,6,18.240000000000002
4,1,5,18.92
2,0,0,0.0
4,2,11,37.480000000000004
2,2,2,41.5
4,0,4,9.15
2,0,4,11.42
4,3,6,93.35
4,4,8,114.73
2,3,7,40.85
4,1,2,43.76
3,2,9,218.45999999999998
2,1,10,50.39
5,2,7,106.11
3,3,12,201.42000000000002
4,0,4,9.899999999999999
3,4,7,171.43
2,1,3,60.25
3,1,6,108.0
2,2,14,170.10000000000002
6,5,12,248.33999999999997
3,3,13,37.980000000000004
3,0,4,16.41
2,2,11,32.940000000000005
4,1,3,36.19
2,2,13,233.93
3,0,4,10.0
4,3,7,192.13
6,1,10,40.64
4,4,9,236.72000000000003
3,2,5,122.72000000000001
3,3,22,206.43
3,4,15,173.10999999999999
4,4,17,242.36999999999998
3,2,9,122.97
2,1,11,50.35
2,3,6,119.85
4,1,15,51.04999999999999
1,2,4,99.13
2,4,5,109.75
3,1,16,45.56
1,2,14,156.31
5,5,21,352.1700000000001
5,3,5,87.28999999999999
2,0,7,21.05
5,3,14,225.28000000000003
5,2,22,106.23
5,3,4,117.75999999999999
2,2,11,38.62
2,2,6,29.79
4,3,7,211.20000000000002
5,1,6,11.53
4,3,3,75.14
4,2,7,123.07000000000001
3,2,5,124.36999999999999
2,2,8,183.76999999999998
6,6,7,156.16
3,1,13,52.39
3,0,4,6.6
5,2,4,88.22999999999999
3,1,6,99.53
3,3,6,120.65
4,3,11,225.70000000000002
2,3,14,167.63000000000002
3,2,7,24.02
0,1,2,40.510000000000005
3,1,3,15.27
3,0,6,11.5
2,2,15,55.980000000000004
4,4,9,208.7
4,3,12,254.00999999999996
3,3,15,162.28000000000003
5,3,10,144.82000000000002
2,3,6,46.91
2,1,4,17.810000000000002
3,2,10,203.62
4,2,3,44.870000000000005
3,2,7,25.520000000000003
4,2,6,21.490000000000002
2,4,6,140.5
3,0,12,44.89
2,0,3,14.29
2,0,11,35.31999999999999
3,2,7,83.71
4,3,3,71.49
2,3,8,91.82
3,3,12,142.72
5,4,9,202.26999999999998
2,0,0,0.0
5,4,8,110.28
5,0,3,5.5600000000000005
5,2,6,93.28
4,4,8,177.09
3,0,13,30.99
2,1,5,30.73
4,3,8,194.89000000000001
3,1,2,23.67
5,4,13,183.84
6,1,8,16.65
3,1,7,38.980000000000004
6,4,9,161.32000000000002
4,3,7,97.05000000000001
4,3,20,88.02999999999999
3,3,9,202.70999999999998
2,0,8,22.619999999999997
4,0,0,0.0
3,4,16,65.77
5,2,20,65.48
4,3,10,167.66999999999996
4,0,0,0.0
3,3,10,133.65
2,3,10,112.39
2,1,12,38.17
3,2,12,119.06
3,1,4,12.38
3,4,10,104.55999999999999
5,5,7,188.36
1,0,7,10.31
3,0,6,11.799999999999999
6,2,17,58.16000000000001
3,1,2,43.36
2,1,4,90.24000000000001
3,2,5,103.77000000000001
4,2,6,125.05999999999999
3,3,7,68.59
3,2,4,57.67
4,3,16,57.45000000000001
5,5,8,134.16
6,2,3,42.95
3,2,5,56.58
2,4,12,182.55999999999997
5,4,11,134.18
3,3,10,146.61999999999998
4,1,3,65.38
1,0,10,144.44
4,3,10,207.78
4,3,14,353.28000000000003
4,1,18,43.879999999999995
2,2,8,27.78
4,1,4,20.18
4,3,11,226.38
3,2,6,166.85
3,1,5,83.74000000000001
4,1,2,41.07
3,0,6,16.94
2,3,14,238.74
4,2,7,137.05
3,2,8,164.11999999999998
4,1,13,88.16000000000001
4,1,7,20.86
5,4,7,104.53
2,2,6,95.88
2,2,10,100.62
5,5,10,222.34999999999997
2,1,3,80.03
3,0,4,7.95
2,1,3,11.120000000000001
3,0,3,4.54
4,3,19,63.17000000000001
4,2,3,77.09
5,4,13,308.03
5,4,15,211.76999999999998
4,4,8,234.42999999999998
4,2,3,60.06
4,0,3,6.359999999999999
3,2,13,222.62000000000006
3,4,7,159.13
3,4,14,154.54000000000002
2,0,6,13.250000000000002
5,1,1,25.88
3,1,16,62.11000000000001
3,3,18,297.33
3,0,8,22.57
1,2,5,19.619999999999997
2,0,7,12.889999999999999
2,3,5,95.02000000000001
1,0,8,24.809999999999995
4,3,8,117.36999999999999
2,0,6,16.28
2,3,12,145.78000000000003
2,2,5,134.08
4,4,18,229.91
3,0,4,10.28
3,2,14,67.34
0,0,6,10.780000000000001
2,2,6,24.63
5,0,10,23.159999999999997
2,0,10,99.66999999999999
2,1,9,33.14
3,1,4,73.78
4,1,5,73.85999999999999
3,3,7,23.740000000000002
4,0,1,18.54
2,3,7,199.81
4,3,21,72.37
2,1,4,63.82
3,3,15,201.66
1,0,3,9.8
3,2,7,149.56
2,3,9,132.98000000000002
2,1,5,135.02
3,3,5,155.27
5,2,3,44.709999999999994
1,0,4,3.43
3,3,15,49.71000000000001
3,4,10,200.68
3,4,16,157.27
3,1,13,115.29999999999998
2,3,8,203.97
3,0,3,5.4399999999999995
6,4,8,72.05000000000001
3,3,11,118.03000000000002
4,0,0,0.0
5,4,6,106.07000000000001
1,0,3,11.719999999999999
2,1,7,109.8
5,4,11,316.13
4,0,8,17.01
4,0,2,18.93
3,1,13,120.95000000000002
3,0,7,16.02
5,5,12,280.09999999999997
1,1,6,31.819999999999997
2,3,15,269.24
3,3,6,376.21
3,4,6,128.23
2,2,7,132.63
4,1,7,24.57
5,6,10,164.16
5,3,4,83.72
5,2,8,164.16
4,4,7,160.9
3,2,6,163.13
5,4,15,179.15999999999997
5,1,8,107.37
1,0,1,1.3900000000000001
3,3,9,180.85999999999999
3,3,2,66.05000000000001
1,2,4,33.57
2,5,4,96.25
3,0,4,17.91
4,0,17,34.480000000000004
5,3,10,186.07
4,5,9,167.88
3,5,3,86.31
5,1,2,47.22
4,0,0,0.0
4,3,16,241.72000000000003
4,4,8,189.45000000000002
1,3,4,87.21000000000001
3,0,1,0.91
3,2,6,131.86999999999998
3,4,9,156.54000000000002
3,3,8,196.72
3,0,13,30.250000000000004
3,0,7,23.130000000000003
6,4,16,266.90999999999997
4,3,6,139.83999999999997
3,6,12,242.31
4,1,4,79.95
5,3,18,73.24
4,0,5,8.83
4,6,11,239.95999999999998
3,2,8,123.38999999999999
1,1,9,36.88
3,0,7,18.84
4,3,7,94.79
4,2,4,118.36
4,0,20,54.989999999999995
6,4,7,97.06999999999998
3,2,6,96.63999999999999
1,0,2,12.56
5,0,0,0.0
4,4,7,137.89000000000001
3,2,12,118.58000000000001
4,2,4,107.15
2,2,8,68.60000000000001
0,3,5,134.11
5,0,0,0.0
3,2,4,109.41000000000001
3,2,5,110.01000000000002
3,0,4,9.63
3,2,13,48.10000000000001
4,1,6,29.750000000000004
3,0,3,8.98
5,0,19,74.33999999999999
2,1,3,21.13
1,0,5,10.51
6,3,5,92.79
4,4,4,126.07000000000001
2,0,1,1.11
2,3,11,109.50999999999999
2,2,6,142.82
2,0,3,6.08
3,2,4,121.26
3,2,3,71.88
2,2,4,85.62
6,3,8,116.57000000000001
5,4,7,178.91
2,3,2,46.260000000000005
1,2,15,152.22000000000003
5,4,8,125.26000000000002
4,2,3,48.07
5,4,4,87.97
3,3,15,133.60999999999999
3,2,4,79.55999999999999
4,0,0,0.0
4,0,1,25.69
4,1,9,40.2
3,3,13,121.63
5,0,0,0.0
3,3,6,106.79
3,2,7,139.11
3,2,5,42.97
4,0,3,60.03
5,4,13,194.79999999999998
2,1,10,36.60999999999999
2,2,9,167.67
1,1,4,15.94
2,0,4,8.74
4,2,5,107.68
3,5,12,258.98
3,3,17,221.72
2,2,6,144.60000000000002
